section,title,date,page,url,relate_stock,real_title,contents,datetime
기업/종목분석,"[클릭 e종목]""국제경기 상승기조…외국인, 국내주식 순매수 지속""",2024-02-13,8,https://n.news.naver.com/mnews/article/277/0005378897,['삼성전자'],"[클릭 e종목]""국제경기 상승기조…외국인, 국내주식 순매수 지속""","""탈중국 자금, 한국 증시 유입 가능성…반도체·AI 사이클도 긍정 영향""미국을 중심으로 글로벌 경기 상승 동력이 예상 밖 회복세인 가운데, 국내 증시의 외국인의 순매수 기조도 이어질 것이란 분석이 나왔다. 13일 하이투자증권 박상현 연구원은 ""외국인 주식 순매수 규모가 6조원을 넘어섰던 지난해 1월과 대내외 환경이 유사하게 흘러간다""며 이같이 말했다.박 연구원은 ""금리 인하 시점을 둘러싼 논란에도, 미국 경제가 예상보다 탄탄한 흐름을 유지하며 양호한 글로벌 경기 환경을 조성 중""이라며 ""유럽중앙은행(ECB)의 조기 금리 인하 등이 현실화하면 유로존 경기 회복 동력도 점점 더 강화될 여지가 있다""고 설명했다.중국 경기는 불안감이 확대되고 있다. 중국의 지난달 소비자물가 상승률은 지난해 같은 기간 대비 -0.8%를 기록했다. 14년 만에 가장 큰 감소율이다. 박 연구원은 ""중국 정부가 증시 패닉에 맞서 적극적인 부양 의지를 내비쳤지만, 전반적인 불안감을 해소하기엔 역부족""이라며 ""춘제(중국 설) 이후 중국 정부의 정책 의지가 시험대에 오를 것""이라고 평가했다.반면 국내 주식시장에선 4개월 연속 외국인 주식 순매수 기조가 이어지고 있다. 이달 들어 지난 1~8일 외국인 주식 순매수 규모는 거래소 기준 4조4473억원이다. 지난해 1월 6조3704억원 이후 최고치다. 박 연구원은 ""외국인 순매수가 당분간 이어질 것으로 예상한다""며 ""탈중국 자금이 한국 증시로 유입될 수 있고, 글로벌 경기 상승 동력이 예상보다 양호하다는 점도 글로벌 자금의 위험자산 선호 현상을 강화할 재료로 작용할 것""이라고 말했다.반도체 업황 사이클의 개선도 국내 주식시장의 외국인 순매수가 지속세를 뒷받침할 전망이다. 인공지능(AI) 사이클에 대한 기대감도 국내 반도체 업황의 추가 개선에 힘을 더한다. 박 연구원은 ""자체 AI 칩 개발을 추진 중인 샘 올트먼 오픈AI 대표가 5조~7조달러 규모의 자본조달에 나서고 있다는 소식은 투자 확대의 기대감을 자극할 수 있다""며 ""이 같은 자본조달 규모는 엔비디아(1조7800억달러), AMD(2786억달러), TSMC(5314억달러), 삼성전자(3700억달러), 인텔(1831억달러)을 합친 시가총액(3조1431억 달러)보다 큰 금액""이라고 전했다.",2024-02-13 8:47
기업/종목분석,"""팬오션, 주가 상승 여력 남아있어…벌크선 업황 개선 긍정적""-NH",2024-02-13,8,https://n.news.naver.com/mnews/article/015/0004947545,"['HMM', 'NH투자증권']","""팬오션, 주가 상승 여력 남아있어…벌크선 업황 개선 긍정적""-NH","목표가 5600원→6300원 팬오션의 그랜드 보난자(GRAND BONANZA)호. 사진=팬오션NH투자증권은 13일 팬오션의 목표주가를 기존 5600원에서 6300원으로 높여 잡았다. 지정학적 위기로 운임이 반등했기 때문이다. 벌크선 업황도 개선될 것으로 예상했다. 투자의견은 '매수'를 유지했다.이 증권사 정연승 연구원은 ""벌크, 컨테이너, 석유화학제품운반선 운임 상승을 반영해 올해 매출액 및 영업이익 추정치를 각각 9% 높였다""며 ""중국 원자재 수요 개선 기대감, 파나마·수에즈 운하 통행 제약으로 수송 거리도 늘어나고 있어 2분기부터 벌크선 운임이 상승할 것""이라고 전망했다. 그는 올해 팬오션 매출액, 영업이익 추정치를 각각 5조1670억원, 4800억원으로 제시했다.정 연구원은 ""환경 규제 영향으로 선박 공급이 제한적인 점도 벌크선 시황에 긍정적""이라며 ""팬오션은 벌크선 운영 선대를 확대하고 있고, 4분기부터 액화천연가스(LNG)선 도입 효과가 나타나며 이익 수준이 상향될 것""이라고 봤다.작년 4분기 팬오션의 영업이익은 전년 동기 대비 56.3% 줄어든 687억원이었다. 시장 추정치(1040억원)를 크게 밑돌았다. 매출액은 27.6% 감소한 1조282억원으로 집계됐다. 정 연구원은 ""급격한 시황 변동으로 수익성이 악화했지만 1분기엔 소폭 개선될 것""이라고 설명했다.최근 하림 그룹과 한국산업은행·해양진흥공사 간 HMM 경영권 인수 협상이 결렬됐다. 협상이 결렬되자 지난 7일 팬오션은 하루 만에 21.09% 급등했다. 유상증자 관련 우려가 해소되면서다. 이에 대해 정 연구원은 ""주가가 단기간에 급등했지만, 팬오션의 밸류에이션(실적 대비 주가 수준) 매력은 여전하다""고 평가했다.",2024-02-13 8:47
기업/종목분석,"SK증권, KT 목표가 상향 ""안정적 주주환원 기대""",2024-02-13,8,https://n.news.naver.com/mnews/article/014/0005141197,"['KT', 'SK']","SK증권, KT 목표가 상향 ""안정적 주주환원 기대""","[파이낸셜뉴스] 서울 종로구 광화문KT 사옥의 모습. 사진=뉴시스 SK증권이 KT의 목표주가를 4만4000원으로 상향했다. 13일 SK증권 최관순 연구원은 ""KT 4·4분기 실적은 영업수익 6조6984억원, 영업이익 2656억원을 기록했다""면서 ""5G 가입자 증가와 ARPU 상승으로 무선 서비스 매출이 2.8% 증가하며 탑라인 성장을 견인했다""고 밝혔다. 2024년에는 5대 성장사업(AICC, IoT, 스마트모빌리티, 스마트공간, Energy)과 기업사업 중심의 탑라인 성장과 비용효율화를 통해 영업이익 반등이 가능할 것으로 전망했다. 최 연구원은 ""KT는 2월 8일부터 5월 27일까지 자사주 271억원(71만5985주) 매입 후 소각을 발표했다""면서 ""2024년부터는 분기배당 실시 예정으로 주당 배당금은 최소 1960원(현주가 대비 5.2%)으로 유지되고, 실적개선에 따른 추가 자사주 매입 및 소각이 기대됨에 따라 주가의 하방은 견조할 전망""이라고 했다. 유무선 통신업 성장성 둔화에도 불구하고 그룹사 매출이 견조하고 비용 안정화를 통해 안정적인 성장을 기대할 수 있다며 목표주가를 4만4000원으로 상향했다. 단기 주가 상승에 따른 부담에도 불구하고 주주환원의 안정성 고려해 중장기적인 관점에서 기업가치 상승을 기대했다.",2024-02-13 8:42
기업/종목분석,"LGU+, 수익 개선책 찾아야…목표가 하향-NH",2024-02-13,8,https://n.news.naver.com/mnews/article/008/0004997714,"['LG', 'LG유플러스', 'NH투자증권']","LGU+, 수익 개선책 찾아야…목표가 하향-NH","LG유플러스 로고NH투자증권은 LG유플러스가 수익성 개선책을 찾아야 한다고 13일 분석했다. 투자의견 '중립' 유지, 목표주가는 기존 1만1000원에서 1만원으로 하향했다.안재민 NH투자증권 연구원은 ""LG유플러스의 지난해 4분기 영업이익은 전년 동기 대비 31.8% 감소한 1955억원을 기록해 컨센서스(시장 기대치)를 큰 폭으로 하회했다""고 분석했다.이어 ""사물인터넷(IoT) 가입자 확보로 지난해 큰 폭의 매출성장을 이뤘지만, 수익성보다는 외형 성장에 집중된 가입자""라며 ""5G 주파수 추가 할당으로 늘어난 설비투자(CAPEX) 등으로 연간 영업이익은 부진하다""고 봤다.그러면서 ""통신사 저가 요금제 등장과 알뜰폰(MNVO) 영향력 확대로 무선 이동통신(MNO) 가입자 기반이 약해지고 있는 상황에서 수익성 개선을 위한 노력이 필요하다""며 ""IDC(인터넷데이터센터)와 솔루션 등 LG유플러스가 잘할 수 있는 사업에 집중해야 한다""고 평가했다.",2024-02-13 8:35
기업/종목분석,"삼성증권, 크래프톤 목표가 상향 ""배틀그라운드 라이프사이클 확대""",2024-02-13,8,https://n.news.naver.com/mnews/article/014/0005141191,"['삼성증권', '크래프톤']","삼성증권, 크래프톤 목표가 상향 ""배틀그라운드 라이프사이클 확대""","기존 25만원에서 27만원으로 8% 올려""게임주 유이랗게 안정성과 성장성 확보"" [파이낸셜뉴스] 삼성증권이 크래프톤의 목표주가를 27만원으로 상향했다. 13일 삼성증권 오동환 연구원은 ""12월 배틀그라운드의 대형 업데이트 및 프로모션 효과로 크래프톤의 4·4분기 매출은 전년대비 12.8% 증가하며 컨센서스를 26.2% 상회했다""면서 ""매출 호조로 영업이익도 전년 동기대비 19.8% 증가하며 컨센서스를 50% 상회했다""고 밝혔다. 오 연구원은 ""배틀그라운드는 지속적인 콘텐츠 업데이트와 프로모션으로 게임 수명이 장기화되고 있다""면서 ""특히 인도 BGMI는 모바일게임 시장 고성장에 힘입어 서비스 재개 이후 역대 최고 매출을 경신하며 전체 매출 성장을 견인했다""고 덧붙였다. 매출 성장에도 광고 집행 효율화도 진행되고 있어 안정적인 영업이익 창출이 지속될 것으로 전망했다. 게임 배틀그라운드. 사진=뉴스1 올해는 다수의 신작이 출시를 준비중이다. 다크앤다커 모바일이 2~3·4분기 출시되고, 인조이와 블랙버짓도 연내 얼리억세스 형태로 출시될 예정이다. 또 자체 개발작과 외부 퍼블리싱 게임 확대로 2024년부터 신작 모멘텀 역시 반영될 것으로 전망했다. 오 연구원은 ""배틀그라운드 라이프사이클 확대를 반영해 2024년 영업이익 추정치를 기존 대비 15% 상향하고, 목표주가 역시 기존 25만원에서 27만원으로 8% 상향한다""면서 ""크래프톤은 배틀그라운드의 라이프사이클 확대에 신규 라인업 확보로 대형주 중 유일하게 안정성과 성장성을 확보하고 있고 3.1조원에 달하는 순현금과 투자부동산 가치까지 감안하면 추가적인 주가 상승 여력은 충분하다""고 평가했다.",2024-02-13 8:33
기업/종목분석,"""삼성전자, '갤 S24' 온디바이스 AI 선점 효과…시장 주도할 것""-KB",2024-02-13,8,https://n.news.naver.com/mnews/article/008/0004997712,['삼성전자'],"""삼성전자, '갤 S24' 온디바이스 AI 선점 효과…시장 주도할 것""-KB","삼성전자가 미국에서 '갤럭시 언팩 2024'을 열고 갤럭시 S24 시리즈를 공개한 18일 오전 서울 마포구 삼성전자서비스 홍대휴대폰센터에서 관계자들이 갤럭시S24 시리즈 실시간 통역 기능을 선보이고 있다. 갤럭시S24 시리즈는 삼성전자가 자체 개발한 갤럭시 AI가 탑재된 세계 최초의 AI폰이다. /사진=머니S 장동규 기자KB증권은 삼성전자가 개방형 생태계인 안드로이드 OS를 통해 글로벌 소프트웨어 기업들과 협력을 늘려갈 것으로 13일 내다봤다. 아울러 온디바이스 AI(인공지능)폰 선점 효과를 바탕으로 향후 온디바이스 AI 시장을 주도할 것이라고 전망했다. 김동원 KB증권 리서치센터장은 ""삼성전자는 하드웨어 강점을 확보하고 있어 올해부터 본격 개화가 기대되는 온디바이스 AI 시장에서 개방형 생태계인 안드로이드 OS를 통해 글로벌 소프트웨어 업체들과 협력을 늘릴 전망""이라고 말했다. 이어 ""특히 자사 AI 확대가 필요한 글로벌 빅테크 업체들은 삼성전자의 20억개 하드웨어 기기 연결을 통해 자체 AI 생태계 구축을 시도할 것으로 예상된다""고 덧붙였다. 삼성전자가 '갤럭시 S24'를 중심으로 온디바이스 AI 시장을 주도할 것이라는 평가다. 김 센터장은 ""삼성전자는 자체 파운드리 생태계 협력사들과 AI 반도체 설계, 생산 노하우를 공유하며 지원을 강화하고 있어 향후 온디바이스 AI 시장 지배력을 더욱 확대할 것""이라고 했다.",2024-02-13 8:32
기업/종목분석,한미약품그룹 임종윤·임종훈 “경영복귀…선전포고”,2024-02-13,8,https://n.news.naver.com/mnews/article/277/0005378899,"['한미사이언스', '한미약품']",한미약품그룹 임종윤·임종훈 “경영복귀…선전포고”,"고(故) 임성기 한미약품그룹 창업주 장남 임종윤 한미약품 사장과 차남 임종훈 한미정밀화학 대표가 한미약품그룹 경영복귀 의사를 13일 밝혔다.이사회를 통해 경영권 교체 후 지주사 한미사이언스 대표에 임종훈 사장이 자회사 한미약품 대표이사는 임종윤 사장이 각자 대표이사로 직접 경영에 나서겠다는 의지다.대주주 임종윤, 임종훈 두 형제 측은 “이번 행사한 주주제안의 목적은 단순한 이사회진입이 아니라 선대회장의 뜻에 따라 지주사와 자회사의 각자 대표이사로 한미약품그룹을 경영하겠다는 분명한 의지를 표명한 것”이라고 강조했다.이에 3월 정기주주총회에서 미래 50년을 향한 한미약품그룹의 경영권 교체를 통한 전면적인 경영쇄신이 예고된다.현재 임종윤, 임종훈 두 형제 측 지분은 28.4%로, 31.9%인 송영숙 회장 외 특수관계인 지분과 근소한 차이를 보이고 있다. 가현문화재단(4.9%)과 임성기재단(3%)은 주총에서 의결권을 행사할 수 없을 것으로 보여 표 대결 양상은 더 격화될 것이란 평가다.임종윤 사장은 “선대회장 작고 이후 지난 3년 동안 현 경영진은 미래 사업에 대한 비전 제시는커녕 비합리적이고 불투명한 밀실 경영을 통한 심각한 기업가치 훼손과 주가 하락은 물론 피인수합병 결정으로 한미사이언스의 지주사 지위까지 상실되게 방치했다”고 지적했다.특히 “피인수합병으로 지주사 지위 상실 시 한미사이언스는 단순 한미약품 주식 40%와 현 헬스케어 사업 등의 기업가치만 인정받아 대략 현 주가의 67%인 2만5000원 수준에 그쳐 선의의 주주들이 입는 직접 손실액 피해 역시 심각한 수준”이라고 덧붙였다.선대회장 작고 이후 공공연하게 이뤄진 밀실 경영을 통한 직간접적인 피해도 상당하다.현재 한미약품 비만 당뇨 프로그램과 매칭될 수 있는 교황청 산하 가톨릭의대 제멜리병원과의 당뇨비만환자에 대한 인공지능(AI)기반 맞춤형 바이오마커 개발 사업이 지연 방치됐고, 옥스퍼드대학과 팬데믹 사이언스의 미래, 의료개혁에 필요한 사항들을 준비하는 협약이 펜딩 좌초 위기에 빠지기도 했다.또 코로나 팬데믹 당시 백신 국산화를 위해 임종윤 사장이 제안하고 한미사이언스와 국내 바이오기업 중심으로 진행됐던 백신 컨소시엄은 당시 경영진과 한미약품에서 인적, 물적 지원을 끊고 조직적으로 왜곡 방치하면서 상당한 피해를 본 사례가 있다는 설명이다.임종윤, 임종훈 사장은 “새롭게 구성될 이사회는 한미사이언스에 대한 지주사로서 지위를 공고히 다짐과 동시에 모든 가용 전략을 동원해 현 주가를 팬데믹 이전 2018년 수준 이상으로 회복시켜 전(全)주주의 권익을 충실히 보호하며, 이사회 운영의 공정성과 투명성을 강화할 것”이라고 밝혔다.또한 “초격차 지배구조 완성으로 선대회장님의 유업인 전통과 혁신의 한미 신약 개발역사가 불손한 외부세력으로부터 훼손되는 것을 막고 한미 100년을 위해 흔들림 없이 이어 나아가겠다”고 강조했다.한편 임종윤 한미약품 미래전략 사장은 지난 2004년부터 현재까지 한미약품그룹 중국 전체사업을 총괄 경영하고 있고, 2010년부터는 한미약품 BD(사업개발) 사장과 지주사 한미사이언스 대표이사 12년을 역임하면서 고 임성기 선대회장으로부터 제약산업에 대한 전문성과 지주사 경영 성과를 인정받았다. 임종훈 한미정밀화학 대표도 2007년 한미약품 경영정보 전무와 사장(CIO)을 거쳐 한미IT, 한미메디케어, 한미헬스케어 대표이사를 역임하면서 한미약품그룹 내 헬스케어 사업 전반에 걸친 경영성과를 인정받은 바 있다.",2024-02-13 8:50
기업/종목분석,"슈프리마, 네옴시티 등 중동 신규 수주로 올해 실적 성장 본격화-키움證",2024-02-13,8,https://n.news.naver.com/mnews/article/008/0004997717,[],"슈프리마, 네옴시티 등 중동 신규 수주로 올해 실적 성장 본격화-키움證","키움증권은 13일 슈프리마에 대해 중동 지역 신규 수주를 통하 실적 성장세가 본격화될 전망이라고 밝혔다. 투자의견과 목표주가는 밝히지 않았다.오현진 키움증권 연구원은 ""슈프리마는 2023년 인공지능(AI) 기술 고도화 및 전문 인력 확보에 투자를 집중했으며, 올해 이에 따른 성과가 집중될 것으로 기대된다""며 ""자체 AI 기술이 적용된 얼굴 인식 고부가 제품 비중이 증가 중이며, 소프트웨어 매출 비중도 증가함에 따라 전사 수익성 개선이 예상된다""라고 말했다.슈프리마는 지난해 매출액이 전년대비 6.0% 늘어난 946억원, 영업이익은 같은기간 7.0% 줄어든 167억원을 기록했다. 당기순이익은 30% 증가한 233억원으로 나타났다. 오 연구원은 슈프리마의 올해 실적에 대해서는 매출액 1085억원, 영업이익 220억원을 전망했다. 오 연구원은 ""중동 지역 신규 수주를 통한 성장이 기대된다""며 ""네옴 시티 건설 현장 내 네옴 병원에 이어 네옴 빌라에 출입통제 솔루션을 수주했으며, 향후 네옴시티 건설에 따른 후속 수주를 예상한다""고 분석했다.이어 ""데이터센터 향 이연 수주 및 신규 수주 증가도 예상된다""며 ""동사는 데이터센터 보안시스템 시장 내 선도적 인 점유율을 차지하고 있는 것으로 파악되고, 소프트웨어 매출 증가에 따른 수익성 개선도 주목된다""고 했다.또 통합보안 시스템 내 '바이오스타' 비중이 증가 추세이고, 스마트폰 갤럭시 S24 등에 탑재된 지문인식 알고리즘 '바이오사인'은 탑재 모델 판매량 증가 및 평균판매단가(ASP) 상승 효과 반영을 기대했다. 그는 "" 동사의 주가는 견고한 이익 체력에도 성장성이 부각되지 못하면서 저평가 국면에 있었지만, 데이터센터향의 중장기 성장 외에도 온 디바이스 AI 시대 속 자체 개발 AI 기술이 적용된 고부가 제품 비중 중심 성장이라는 점에 주목해야 한다""며 ""자사주 취득 등을 통한 주주 친화 정책 및 인수합병(M&A) 등을 통한 영상분석 시장 진출 가능성도 기대된다""고 덧붙였다.",2024-02-13 8:39
기업/종목분석,"증권가, 크래프톤 목표가 줄상향…""매출 지속성장 가능 증명""",2024-02-13,8,https://n.news.naver.com/mnews/article/001/0014501397,"['NH투자증권', '크래프톤', '현대차']","증권가, 크래프톤 목표가 줄상향…""매출 지속성장 가능 증명""","크래프톤[크래프톤 제공](서울=연합뉴스) 조민정 기자 = 증권사들은 13일 지난해 4분기 시장 기대치를 상회하는 실적을 기록한 크래프톤에 대해 신작 기대감이 지속 반영될 것이라며 목표주가를 줄줄이 올려잡았다. 크래프톤은 설 연휴 전인 지난 8일 작년 4분기 매출액이 5천346억원, 영업이익이 1천645억원으로 전년 대비 각각 13%, 30% 상승했다고 발표했다. 이는 시장 전망치를 26%, 49% 상회하는 수준이다. 이지은 대신증권 연구원은 ""4분기 실적을 통해 기존 지식재산권(IP)의 업데이트를 통해 지속적인 매출 성장이 가능함을 증명했을 뿐 아니라 신작 라인업이 확대되면서 주가에 신작 기대감이 지속해 반영될 것으로 전망한다""며 목표주가를 종전 23만원에서 29만원으로 26% 상향하고 게임주 최선호주(탑픽)로 꼽았다. 김현용 현대차증권 연구원은 ""크래프톤은 산하 12개 스튜디오로부터 향후 3년간 30개 이상의 신작 게임 프로젝트를 가동 중""이라며 ""PUBG(배틀그라운드) IP의 유기적인 성장만으로도 연 매출 2조원과 영업이익 8천억원의 영업이익이 가능함을 입증받은 현시점에서 대형 신작의 연착륙을 가정하면 연간 영업이익 1조원 도달이 머지않은 것으로 판단한다""고 밝혔다. 그러면서 목표주가는 27만원에서 29만원으로 올렸다. 이와 함께 NH투자증권(25만원→27만5천원), IBK투자증권(20만원→26만원), 상상인증권(25만원→27만원) 등도 이 종목에 대한 목표주가를 상향 조정했다. 지난달 이 종목에 대한 투자의견을 '중립'(Hold)으로, 목표주가를 17만원으로 하향했던 유안타증권도 투자의견은 '매수', 목표주가는 27만원으로 상향했다. chomj@yna.co.kr",2024-02-13 8:30
기업/종목분석,"“엔씨소프트, 내년 신작 출시 이전까지 보수적 접근 추천”…목표가 ↓",2024-02-13,8,https://n.news.naver.com/mnews/article/009/0005257541,['엔씨소프트'],"“엔씨소프트, 내년 신작 출시 이전까지 보수적 접근 추천”…목표가 ↓","[사진 출처 = 엔씨소프트]대신증권은 13일 엔씨소프트에 대해 올해 신작 기대감이 낮아 주가 모멘텀 역시 부재할 것이라며 목표주가를 기존 23만원에서 22만원으로 낮췄다.최근 엔씨소프트는 4분기 매출액과 영업이익이 각각 4377억원, 38억원으로 집계됐다고 공시했다. 영업이익은 전년 동기 대비 91.9% 감소하면서 시장의 컨센서스에도 못 미친 수준이다. 신작 흥행 실패와 신작에 따른 마케팅비 증가에 따른 것으로 풀이된다.특히 신작 쓰론앤리버티(TL) 출시에도 불구하고 PC 게임 매출은 3분기와 유사한 수준을 기록했다. 신작 TL의 실적 기여가 상당히 미미했다는 판단이다.대신증권은 올해 엔씨소프트의 주가가 횡보할 것으로 전망했다. 엔씨소프트의 이익 성장을 견인할 것으로 기대했던 프로젝트G(RTS)의 출시가 내년으로 지연된 것으로 파악되기 때문이다.이지은 대신증권 연구원은 “내년 프로젝트G, 아이온2 출시 가시화 시 엔씨소프트의 신작 기대감은 다시 되살아날 것으로 예상한다”면서도 “그전까지는 보수적인 접근을 추천한다”고 말했다.",2024-02-13 8:30
기업/종목분석,"“크래프톤, 펍지로 실적 성장과 신작 모멘텀 기대”…목표가↑",2024-02-13,8,https://n.news.naver.com/mnews/article/009/0005257539,['크래프톤'],"“크래프톤, 펍지로 실적 성장과 신작 모멘텀 기대”…목표가↑","대신증권은 13일 크래프톤에 대해 실적 성장과 신작 모멘텀 모두 기대 가능하다며 목표주가를 기존 23만원에서 29만원으로 상향 조정했다.크래프톤은 지난해 4분기 ‘펍지:배틀그라운드’(펍지) 지식재산권(IP)의 흥행으로 시장 기대치를 웃도는 ‘어닝 서프라이즈’(깜짝 실적)급 실적을 달성했다. 크래프톤은 지난 8일 실적 발표를 통해 4분기 매출은 5346억원, 영업이익은 1645억원으로 전년동기대비 각각 13%, 30% 증가했다고 밝혔다. 시장 전망치를 각각 26%, 49% 상회한 수치다.비수기에도 불구하고 업데이트 효과에 따른 펍지의 매출 반등과 인도 지역 매출 고성장이 실적 서프라이즈의 배경으로 꼽힌다. 펍지의 전 플랫폼 매출이 성장한 가운데 과거 인기 있었던 성장형 무기 재출시, 신규 맵 출시 등이 트래픽과 매출 성장에 크게 기여했다는 분석이다.올 1분기에는 중국을 겨냥한 유로화 콘텐츠 출시로 PC의 호실적이 지속될 것으로 내다봤다. 슈퍼카 협업과 성장형 무기 출시 효과 때문이다. 특히 인도는 적극적 마케팅과 현지화 콘텐츠 등을 통해 일매출 6억원 수준으로 매출이 성장한 것으로 분석했다.모바일 역시 1분기는 중국판 배틀그라운드 모바일 ‘화평정영’ 성수기로 전분기대비 매출 증가가 이어질 것으로 전망했다.회사는 올해 다크앤다커모바일, 딘컴모바일, 인조이, 블랙버짓, 서브노티카2 등 신작 5종을 출시할 예정이다. 일부 게임들의 출시 지연이 예상됐으나 회사는 얼리엑세스(앞서 해보기) 버전으로 빠르게 출시하기로 결정한 것으로 파악했다.한편 크래프톤은 과거 발표한 3개년 주주환원 정책에 따라 올해도 자사주를 매입할 것으로 봤다. 지난해에는 자사주 약 1700억원을 매입했으며 올해는 1700억~2000억원 수준의 자사주 매입을 예상했다.이지은 대신증권 연구원은 “크래프톤은 4분기 실적을 통해 기존 IP의 업데이트를 통한 지속적인 매출 성장이 가능함을 증명했을 뿐만 아니라 신작 라인업이 확대되면서 주가에 기대감이 지속적으로 반영될 것”이라고 말했다.",2024-02-13 8:28
기업/종목분석,"삼표시멘트, 시멘트 연계 폐기물 처리로 수익 향상 기대-그로쓰리서치",2024-02-13,8,https://n.news.naver.com/mnews/article/014/0005141186,[],"삼표시멘트, 시멘트 연계 폐기물 처리로 수익 향상 기대-그로쓰리서치","국내 시멘트 시장 점유율. 사진=그로쓰리서치 [파이낸셜뉴스] 그로쓰리서치는 13일 삼표시멘트에 대해 시멘트 사업과 연계된 폐기물 처리 사업으로 수익 향상이 기대된다고 밝혔다. 폐기물 처리 사업은 △연료비 감축 △탄소 배출량 감축 △폐기 수수료 수익 발생 등으로 미래 먹거리가 될 것이란 전망이다. 삼표그룹의 건자재 수직계열화도 안정적 수익 창출에 기여할 것으로 기대된다. 그로쓰리서치 이재모 연구원은 ""팬데믹 이후 건설 경기 활황으로 시멘트 공급이 부족해지며 시멘트 시장은 공급자 우위 시장으로 변모했다""며 ""2021년부터 2023년까지 시멘트 판매가격은 4차례 인상됐다""고 말했다. 삼표시멘트의 연간 시멘트 생산 가능량은 1902만t으로 국내 시멘트 출하량의 약 20%를 생산할 수 있다. 이 연구원은 ""현재 합성수지로 주 연료인 유연탄을 대체, 연료비를 줄이고 있다""며 ""약 33%를 합성수지로 대체하고 있고 연료비의 약 35%, 탄소배출량의 10~15%를 절감했다""고 설명했다. 이어 ""폐기물 반입 수수료도 1t당 130만원으로 연간 약 200억원의 수수료 수익이 예상된다""고 덧붙였다. 아울러 그는 ""반도체 회사에서 배출하는 비산회(fly ash), 슬러지 등 폐기물을 대체 원료로 사용해 오는 2025년까지 100% 대체할 예정""이라며 ""이를 통해 비용을 절감, 수수료 수익을 챙길 계획""이라고 전했다. 그로쓰리서치가 예상한 수수료 수익은 209억원이다. 2020년 기준 원료 구매비용 절감은 25억원이다. 한편 이 연구원은 ""삼표시멘트의 지난해 매출액은 8400억원, 영업이익은 810억원, 당기순이익은 350억원 수준을 예상한다""고 밝혔다.",2024-02-13 8:23
기업/종목분석,"""LIG넥스원, 사우디 천궁 수주로 이익 확대 전망…목표가↑""-다올",2024-02-13,8,https://n.news.naver.com/mnews/article/015/0004947538,[],"""LIG넥스원, 사우디 천궁 수주로 이익 확대 전망…목표가↑""-다올","LIG넥스원의 천궁-2. /LIG넥스원다올투자증권은 13일 LIG넥스원에 대해 ""UAE와 사우디 '천궁-2' 동시 양산으로 오는 2026년부터 10년 동안 영업이익 4000억원 이상이 될 것으로 예상한다""며 목표주가를 기존 16만원에서 18만원으로 상향 조정했다. 투자의견 '매수'는 유지했다.이 증권사 최광식 연구원은 ""사우디 천궁-2의 인도시점은 미공표지만 UAE가 2022년 7월이었고 사우디가 지난해 12월이었기 때문에 사우디도 빠른 전력화를 원하는 것을 고려하면 UAE 기성률에 1년 반 늦게 사우디 천궁 수출을 가정한다""며 ""이로 인해 천궁 수출은 올해 3000억원, 2025년 5000억원, 2026년 1조1000억원, 2027년 1조4000억원에 달할 것으로 예상한다""고 말했다.앞서 LIG넥스원은 지난 6일 사우디와 32억달러(약 4조2500억원) 규모의 한국형 탄도탄 요격미사일 체계인 '천궁-2' 수출 계약을 체결했다고 밝혔다.LIG넥스원이 사우디와 '천궁-2' 계약을 추진한다는 사실은 이미 지난해부터 업계에 알려졌으나, 실제 계약 규모는 업계가 예상했던 2조6000억원을 크게 웃도는 것이어서 업계를 놀라게 했다.그는 ""UAE 11개 포대에서 2조6000억원에 비해 사우디에서는 10개 포대에서 4조3000억원""이라며 ""UAE가 유도탄 별도 계약이었던 것에 비해 사우디는 체계통합 업체로서 납품해 규모가 큰 것""이라고 설명했다.이번 계약으로 인해 LIG넥스원의 2029년까지의 매출은 우려할 필요가 없다는 게 최 연구원의 분석이다. 최 연구원은 ""내심 사우디의 2차 천궁-2 구매 때문에 2030년대 중반까지 유지될 것으로 기대한다""며 ""영토가 크고 UAE 국방비 지출의 3배인 데다 언론의 30포대 소요 언급 때문""이라고 관측했다.그러면서 ""2026년 전후로 영업이익이 4000억원으로 성장하고 10년 동안 지속될 전망""이라며 ""천궁-2 잔고가 뿌려지는 2028년까지의 향후 5년 주당순이익(EPS)에 적정 주가수익비율(PER) 15배를 적용하면 적정주가는 18만원""이라고 밝혔다.",2024-02-13 8:22
