title,url
‘리튬값 4개월 만에 반등’…K배터리 “실적 충격 벗어나길” 기대,https://n.news.naver.com/mnews/article/018/0005672367
"카카오 CEO 인적쇄신 속 모빌리티·페이, 칼바람 피해가나",https://n.news.naver.com/mnews/article/008/0004998001
"KCL, 가속질량분석기 도입…바이오매스 함량측정 시작",https://n.news.naver.com/mnews/article/003/0012370669
코엑스 전시공간 더 넓어진다… 다목적 이벤트홀 ‘더플라츠’ 개관,https://n.news.naver.com/mnews/article/366/0000970048
처음으로 뮤비 찍은 탕웨이… 이유는 “아이유 좋아해서”,https://n.news.naver.com/mnews/article/366/0000970047
"교원 웰스, ""집에서 편하게 꽃 키우세요""…플랜테리어로 나만의 공간 연출",https://n.news.naver.com/mnews/article/015/0004947780
"카카오 CA협의체, 5개 산하 위원회 설치…이나리 전 컬리 부사장도 영입",https://n.news.naver.com/mnews/article/011/0004298974
숲속에 있는 것처럼 조용한데 성능은 강력…자연친화 감성 '웰스 에어가든 공기청정기',https://n.news.naver.com/mnews/article/015/0004947779
"日 게임 로닌, '정한론' 주장 사상가 미화 논란…한국 정시 출시 않기로",https://n.news.naver.com/mnews/article/277/0005379193
"최태원, 상의 회장 연임 29일 결정..독일·스페인 찍고 '2월' 강행군",https://n.news.naver.com/mnews/article/014/0005141524
"외교부, '北 핵실험 가능성' 흘리는 러시아에 유감 표명",https://n.news.naver.com/mnews/article/011/0004298972
부산 북항 '글로벌 신해양산업 중심지'로 만든다,https://n.news.naver.com/mnews/article/003/0012370645
"YTN 노조·우리사주 ""최대주주 변경 승인 취소하라"" 소제기(종합)",https://n.news.naver.com/mnews/article/001/0014502628
"""공공판로 개척""…'성능인증제' 참여희망 중소기업 모집",https://n.news.naver.com/mnews/article/003/0012370636
"한화, 사우디 국가방위부와 방위산업 맞손",https://n.news.naver.com/mnews/article/029/0002854912
휘발유 가격 오름세 전환,https://n.news.naver.com/mnews/article/003/0012370640
1600원 돌파한 휘발유 가격,https://n.news.naver.com/mnews/article/003/0012370638
휘발유 가격 오름세 전환,https://n.news.naver.com/mnews/article/003/0012370637
휘발유 가격 2달 만에 1600원 돌파,https://n.news.naver.com/mnews/article/003/0012370635
휘발유 가격 오름세 전환,https://n.news.naver.com/mnews/article/003/0012370634
휘발유 가격 2달 만에 1600원 돌파,https://n.news.naver.com/mnews/article/003/0012370633
1600원 돌파한 휘발유 가격,https://n.news.naver.com/mnews/article/003/0012370632
휘발유 가격 2달 만에 1600원 돌파,https://n.news.naver.com/mnews/article/003/0012370630
1600원 돌파한 휘발유 가격,https://n.news.naver.com/mnews/article/003/0012370629
"""부산을 신해양산업 중심지로""…북항재개발에 속도",https://n.news.naver.com/mnews/article/001/0014502619
‘코로나19 사라지자 배달앱 주문 줄었다’···음식배달 시장 첫 '역성장',https://n.news.naver.com/mnews/article/050/0000071774
"보건의료노조, ""의대 정원 의사 전유물 아니야""",https://n.news.naver.com/mnews/article/417/0000981339
삼성 ‘두번 접는폰’ 세계최초 출시 도전한다…중국 화웨이와 불꽃경쟁,https://n.news.naver.com/mnews/article/009/0005257813
"전공의들, '파업 보류' 가닥…한숨 돌린 尹정부",https://n.news.naver.com/mnews/article/008/0004997992
"카카오 CA협의체, 5개 위원회 구성…계열사 통제 강화",https://n.news.naver.com/mnews/article/277/0005379187
"韓태양광 생산단가, 美보다 2배 비싸",https://n.news.naver.com/mnews/article/029/0002854908
"K조선, 1월 선박수주 中 이어 2위…선박가격은 고공행진",https://n.news.naver.com/mnews/article/079/0003863060
"구자열 무협회장, 연임 않기로…후임에 윤진식 전 산업부 장관 추대",https://n.news.naver.com/mnews/article/031/0000812272
"카카오 CA협의체, 5개 위원회 설치…이나리 전 컬리 부사장 참여",https://n.news.naver.com/mnews/article/030/0003180584
"한화, 사우디 국가방위부와 방산 협력…""현지 사업 참여·산업화 지원""",https://n.news.naver.com/mnews/article/031/0000812271
[코스닥] 18.57포인트(2.25%) 오른 845.15 마감,https://n.news.naver.com/mnews/article/011/0004298966
"프롭테크 기업 주식회사 아이엔, 한국공인중개사협회와 MOU 체결",https://n.news.naver.com/mnews/article/215/0001148192
“문구할인부터 경품까지”···통신3사 신학기 맞이 행사 풍성,https://n.news.naver.com/mnews/article/032/0003278683
"포스코 고성능·저원가 기가스틸 용접 기술, 네이처에 게재",https://n.news.naver.com/mnews/article/629/0000266840
[코스피] 29.32포인트(1.12%) 오른 2649.64 마감,https://n.news.naver.com/mnews/article/011/0004298963
무역협회 차기 회장에 윤진식 전 장관…3년만에 관료 출신 추천(종합),https://n.news.naver.com/mnews/article/001/0014502559
"한미약품그룹 경영권 갈등 향방, 내달 주총서 결정될 듯",https://n.news.naver.com/mnews/article/277/0005379183
中 맹추격에 쫓기는 K배터리… 非중국 점유율 1년새 5%P 하락,https://n.news.naver.com/mnews/article/009/0005257806
"고성능 용접 기술, 원자 수준서 규명…포스코 연구 ‘네이처 커뮤니케이션스’ 게재",https://n.news.naver.com/mnews/article/243/0000056309
"삼성바이오로직스, 빅파마와 어깨 나란히… CDP '리더십' 등급 획득",https://n.news.naver.com/mnews/article/417/0000981332
배터리 시장 전망 LG·삼성·SK ‘3社 3色'… 전략도 엇갈려,https://n.news.naver.com/mnews/article/366/0000970044
"스트라드비젼, 모셔널·테슬라 출신 CBO 필립 비달 선임",https://n.news.naver.com/mnews/article/243/0000056308
"코엑스, 국내 최초 친환경 전시관 열었다",https://n.news.naver.com/mnews/article/014/0005141511
"공군부사관단, 이웃돕기 계룡사랑상품권 온정",https://n.news.naver.com/mnews/article/003/0012370562
"유진그룹, 국내 최대 멀티스튜디오 개장...콘텐츠 사업 발판 조성",https://n.news.naver.com/mnews/article/008/0004997984
"[단독] `정의선의 남자` 송창현, 계열사·대리점까지 SDV전략 알렸다",https://n.news.naver.com/mnews/article/029/0002854902
미분양에 영업이익 급감… 한신공영 '노심초사',https://n.news.naver.com/mnews/article/417/0000981330
"이스트소프트, 마이크로소프트와 ‘맞손’…‘팀즈’용 AI 휴먼 아바타 서비스 탑재",https://n.news.naver.com/mnews/article/016/0002265914
“세계 사로잡은 K-세일즈 배우자”…LG전자 베스트샵 문전성시,https://n.news.naver.com/mnews/article/009/0005257797
"한화, 사우디 국가방위부와 방산 협력 위한 MOU 체결",https://n.news.naver.com/mnews/article/032/0003278680
"KAI, 미래사업에 1천억 통 큰 투자…하반기 추가 투입 기대",https://n.news.naver.com/mnews/article/648/0000023282
“영화는 LG 올레드 TV로 ”…해외서 호평 쏟아진 LG전자,https://n.news.naver.com/mnews/article/009/0005257795
대한항공·아시아나 합병 승인 D-day…초대형 항공사 탄생하나,https://n.news.naver.com/mnews/article/008/0004997978
"이스타항공, 국내선 누적 탑승객 '200만명' 넘겼다",https://n.news.naver.com/mnews/article/119/0002799151
"'한화 3남' 김동선, 설 직전 성과급 전액 자진 반납",https://n.news.naver.com/mnews/article/277/0005379177
"[단독] 김성한 전 안보실장, HD한국조선해양 사외이사行",https://n.news.naver.com/mnews/article/014/0005141502
"충남 6개 기관·단체, 서천 특화시장 지원 성금 전달",https://n.news.naver.com/mnews/article/001/0014502486
서울 칼국수 평균 가격 9000원 돌파,https://n.news.naver.com/mnews/article/003/0012370522
"치솟는 외식물가, 칼국수 한 그릇에 9000원",https://n.news.naver.com/mnews/article/003/0012370521
외식 물가 상승세 지속,https://n.news.naver.com/mnews/article/003/0012370520
서울 칼국수 평균 가격 9000원 돌파,https://n.news.naver.com/mnews/article/003/0012370519
칼국수 한 그릇 9000원 넘었다,https://n.news.naver.com/mnews/article/003/0012370518
외식 물가 상승세 지속,https://n.news.naver.com/mnews/article/003/0012370517
[단독] 구자열 무협회장 “명예롭게 마무리”…후임에 윤진식 전 장관 추대,https://n.news.naver.com/mnews/article/009/0005257791
쌓이는 재활용 쓰레기,https://n.news.naver.com/mnews/article/003/0012370515
"[단독] AI 영토 넓히는 허태수…GS, 美 '파이드라'에 투자",https://n.news.naver.com/mnews/article/011/0004298953
인천공항 환승 투어 파주 노선 '인기'…지난해 2천678명 방문,https://n.news.naver.com/mnews/article/001/0014502464
"'비대위' 전환한 대전협, 파업 초읽기?… 회장만 남고 집행부 전원 사퇴",https://n.news.naver.com/mnews/article/417/0000981324
"이스트소프트, MS 팀즈에 AI 휴먼 영상 제작 앱 탑재",https://n.news.naver.com/mnews/article/001/0014502463
"스트라드비젼, CBO에 '자율주행 전문가' 필립 비달 선임",https://n.news.naver.com/mnews/article/119/0002799146
부영그룹 매출 줄어드는데 이중근 회장은 회삿돈으로 '직원 복지'?,https://n.news.naver.com/mnews/article/088/0000861974
SKT 유영상의 'AI 전략' 호주서 터졌다…동물병원 300곳 적용,https://n.news.naver.com/mnews/article/008/0004997971
[정비록] 가락삼익맨숀 재건축 현대건설 '유력',https://n.news.naver.com/mnews/article/417/0000981323
"구자열 무협 회장, 연임 않기로…차기 회장에 윤진식 전 장관 유력",https://n.news.naver.com/mnews/article/079/0003863017
"논산 탑정호 출렁다리, 방문객 200만 명 돌파",https://n.news.naver.com/mnews/article/003/0012370472
"[3D익스피리언스 월드 2024] 다쏘시스템, 솔리드웍스에 클라우드 연동 서비스",https://n.news.naver.com/mnews/article/029/0002854895
"실리콘밸리 '큰손' 피터 틸, 다시 가상화폐 투자",https://n.news.naver.com/mnews/article/277/0005379170
"삼성·LG전자, 3월 말까지 '혼수·이사 특별 기획전'(종합)",https://n.news.naver.com/mnews/article/421/0007348529
"""와인시장 냉기"" 마승철號 나라셀라 당기순손실 17억 '적자전환'",https://n.news.naver.com/mnews/article/003/0012370464
"삼성SDS, 'AI 시대 오피스&라이프' 유튜브 영상 이벤트",https://n.news.naver.com/mnews/article/277/0005379168
한미약품 장·차남 “각자대표로 경영 복귀” 공식화… 내달 주총 표 대결 예고,https://n.news.naver.com/mnews/article/469/0000785122
"두 달만에 휘발유값 1600원대…""주유비 더 오른다""",https://n.news.naver.com/mnews/article/003/0012370454
‘현역가왕’ 인기에도 안밀렸다...미용기기 6억 매출 올린 GS샵,https://n.news.naver.com/mnews/article/009/0005257784
[단독] 가락삼익맨숀 재건축 입찰서 대우건설 철회,https://n.news.naver.com/mnews/article/417/0000981321
BYD에 밀린 현대차... 日 ‘프리미엄 전기차’ 전략 실패?,https://n.news.naver.com/mnews/article/119/0002799140
‘중소기업 졸업유예’ 3→5년으로 확대…“성장 사다리 강화”,https://n.news.naver.com/mnews/article/021/0002621030
"포스코 개발 고성능·저원가 기가스틸 용접기술 연구 논문, 네이처 커뮤니케이션스 게재",https://n.news.naver.com/mnews/article/022/0003903799
AI·로봇에 반감?…구글 무인택시 부수고 방화(영상),https://n.news.naver.com/mnews/article/003/0012370428
"'한국, 가장 일 많이 하는 나라?'..이제는 옛말..OECD 평균됐다",https://n.news.naver.com/mnews/article/014/0005141488
"포스코 ‘기가스틸 용접기술’ 연구 논문, 세계적 학술지에 실려",https://n.news.naver.com/mnews/article/009/0005257780
"'역대최대 매출' KAI, 미래사업 고도 높인다",https://n.news.naver.com/mnews/article/011/0004298939
"“북극권 영하 40도서 생존”...로터스, 전기차 ‘에메야’ 혹한 테스트",https://n.news.naver.com/mnews/article/243/0000056307
"'세계 3대 명품 시계' 파텍필립, 가격 7~8% 인상",https://n.news.naver.com/mnews/article/003/0012370420
"'SDV 가속' 르노코리아, SW전문가 영입",https://n.news.naver.com/mnews/article/011/0004298935
"코아스템켐온, 바오밥에이바이오와 AI신약개발 위한 비임상 인프라 협력",https://n.news.naver.com/mnews/article/018/0005672316
"YTN 노조·우리사주, 최대주주 변경 승인 취소소송",https://n.news.naver.com/mnews/article/001/0014502413
"내달 '3만원대 5G 요금제' 신설, AI통한 산업·일상 고도화 추진",https://n.news.naver.com/mnews/article/008/0004997959
"""세계 최고 R&D 허브 조성""…과기부, 올해 추진계획 발표",https://n.news.naver.com/mnews/article/215/0001148188
 방탄소년단 ‘봄날’은 계속된다...'진기록' 경신중,https://n.news.naver.com/mnews/article/014/0005141480
현대重 울산조선소에서 근로자 2명 사상…작업중지 명령,https://n.news.naver.com/mnews/article/011/0004298931
[그래픽] 장시간 근로자 비중,https://n.news.naver.com/mnews/article/001/0014502411
"구자열 무협 회장, 연임 않기로…후임에 윤진식 전 장관",https://n.news.naver.com/mnews/article/277/0005379159
"KOG, 지역 아동 위한 '팔레트 창의 커뮤니티' 진행…IT 기기 활용 경험 제공",https://n.news.naver.com/mnews/article/088/0000861964
“맨날 야근에 주말출근” 이젠 옛말…‘주50시간이상’ 근무 48%→10%로 뚝,https://n.news.naver.com/mnews/article/009/0005257769
"KAI ""작년 최대 매출...올해 퀀텀점프 원년""",https://n.news.naver.com/mnews/article/014/0005141475
"[특징주]'깜짝 실적' 크래프톤, 4%대 강세",https://n.news.naver.com/mnews/article/277/0005379157
"파이프 모양의 ‘r’ 디자인 드라이기…다이슨, 헤어스타일리스트 전문가 제품 출시",https://n.news.naver.com/mnews/article/016/0002265892
‘올해 첫 IPO 대어’ 에이피알 출격…“국내 넘어 글로벌 뷰티테크 기업 정조준”,https://n.news.naver.com/mnews/article/243/0000056305
"데브시스터즈 '쿠키런: 킹덤', 중국서 한달 동안 1000만달러 매출",https://n.news.naver.com/mnews/article/277/0005379155
"대구-다낭 12만6000원부터…티웨이, 지방 출발 국제선 특가",https://n.news.naver.com/mnews/article/018/0005672305
현대重·한화오션 방산戰… 해외는 눈독,https://n.news.naver.com/mnews/article/029/0002854881
"올해 신입채용 많을 업종은…의료보건, 車부품 순",https://n.news.naver.com/mnews/article/658/0000065903
김해의생명산업진흥원 'K-바이오헬스 예비창업자·기업' 모집,https://n.news.naver.com/mnews/article/001/0014502333
"셀트리온, 서천특화시장 화재 피해 복구에 2000만원 지원",https://n.news.naver.com/mnews/article/119/0002799127
"약술형논술 전문 목동씨사이트, ‘특별한’ 가천대 논술 설명회 열어",https://n.news.naver.com/mnews/article/215/0001148186
오늘의집서 ‘픽’한 상품 싸게 구매해 볼까…오세페 이벤트 개최,https://n.news.naver.com/mnews/article/243/0000056304
"더존 정밀의료 플랫폼, 국내 첫 정보보호 국제표준 인증",https://n.news.naver.com/mnews/article/009/0005257757
"""예비·신혼부부는 주목하세요""…시몬스, '웨딩 프로모션'",https://n.news.naver.com/mnews/article/003/0012370325
"엔에프, 헬스케어 강화로 글로벌 시장 공략 박차",https://n.news.naver.com/mnews/article/015/0004947743
"특허청 ""기술 탈취하면 손해액 최대 5배 징벌 배상""",https://n.news.naver.com/mnews/article/003/0012370317
"GC녹십자, 마성훈 R&D부문 RED 본부장 영입",https://n.news.naver.com/mnews/article/119/0002799125
"""韓 8명 중 1명은 주50시간 이상 근무…OECD평균 수준""",https://n.news.naver.com/mnews/article/277/0005379150
"GC녹십자, R&D부문에 마성훈 RED본부장 영입",https://n.news.naver.com/mnews/article/417/0000981312
설 연휴로 2월 초순 수출 15% 감소…반도체 수출은 42% 쑥↑,https://n.news.naver.com/mnews/article/468/0001029981
"""김일성 치하에서나""…소아과의사회 복지부 장차관 등 고발",https://n.news.naver.com/mnews/article/008/0004997948
"오영주號 중기부 성과 중심 인사 단행, 최초 女 국장도",https://n.news.naver.com/mnews/article/366/0000970024
"‘패스트 라이브즈’ 셀린 송 감독, 28일 내한… 父는 ‘넘버 쓰리’ 송능한",https://n.news.naver.com/mnews/article/366/0000970022
"""속 꽉찬 대게와 붉은대게 맛보러 오세요""…울진서 22~25일 축제",https://n.news.naver.com/mnews/article/001/0014502261
"EU, 아시아나·대한항공 합병 `조건부 승인` 예상",https://n.news.naver.com/mnews/article/029/0002854876
그래픽용 D램 틈새서 주류로,https://n.news.naver.com/mnews/article/011/0004298897
"""TV에 내 아바타가 나온다고?""…EBS 방영 예정 '애코와 친구들: 수리수리 메타월드 대모험' 공개 오디션",https://n.news.naver.com/mnews/article/015/0004947730
"셀트리온, 충남 서천시장 화재 상인·주민에 성금 2000만원",https://n.news.naver.com/mnews/article/014/0005141468
"한미약품 장차남 ""경영 참여하겠다""...주총서 표대결 예고",https://n.news.naver.com/mnews/article/215/0001148178
유럽 벽 넘나…대한항공-아시아나 합병 EU 심사 결과 이르면 오늘 결론,https://n.news.naver.com/mnews/article/015/0004947728
"""장시간 노동자 20년간 계속 줄어..OECD 평균치 수준""",https://n.news.naver.com/mnews/article/008/0004997942
"닥터지, 발렌타인데이 맞아 ‘맨즈케어 올영픽 한정 기획 세트’ 출시",https://n.news.naver.com/mnews/article/468/0001029969
"오늘의집, '세일페스타' 개최…11만개 상품 특가에 선봬[중기소식]",https://n.news.naver.com/mnews/article/003/0012370254
"LGU+, 지난해 성과급 360%…""경쟁 지표 등 고려""",https://n.news.naver.com/mnews/article/215/0001148177
"네이버 뉴스혁신포럼, 본격 논의 시작…알고리즘·가짜뉴스 우선 대응",https://n.news.naver.com/mnews/article/030/0003180520
"최태원, 이달 독일 경제사절단 이어 스페인 MWC 참석",https://n.news.naver.com/mnews/article/215/0001148176
"서부발전, 서천특화시장 화재 복구에 3000만원 성금 지원",https://n.news.naver.com/mnews/article/003/0012370251
"보람그룹, 인천광역시에 ‘5성급 호텔 & 시니어 레지던스’ 사업 추진",https://n.news.naver.com/mnews/article/468/0001029968
무역협회 차기 회장 후보에 윤진식 전 장관…구자열 회장 연임 않기로,https://n.news.naver.com/mnews/article/021/0002621023
"피노바이오, 코스닥 상장 심사 철회…""시장 좋을 때 재도전""",https://n.news.naver.com/mnews/article/421/0007348337
"검찰, 박영우 대유위니아그룹 회장 소환조사, 국회 위증혐의 포함 구속영장 청구검토",https://n.news.naver.com/mnews/article/468/0001029967
"[오늘의 신상]'샤브샤브 맛집' 손잡은 이마트24, 간편식 4종 外",https://n.news.naver.com/mnews/article/277/0005379139
"해양생물자원관, 신규직원 37명 채용",https://n.news.naver.com/mnews/article/003/0012370247
JW중외제약 ‘헴리브라’ 1세 미만 A형 혈우병 환자 대상 약효·안전성 입증,https://n.news.naver.com/mnews/article/119/0002799107
"롯데월드 취업에 필요한 것은 … ""테마파크 경험·애정""",https://n.news.naver.com/mnews/article/417/0000981302
HD현대중공업 울산조선소 근로자 1명 사망·1명 부상,https://n.news.naver.com/mnews/article/417/0000981301
부산지방국세청에 '탈세 포렌식 조사' 전담 조직 생긴다,https://n.news.naver.com/mnews/article/658/0000065902
"코워크위더스·챕터서울, 외국인 취업 지원 확대 ‘맞손’",https://n.news.naver.com/mnews/article/009/0005257732
"인센티브 대신 캐시백·특별할인…청주시,‘청주페이’로 경제 활성화 나선다",https://n.news.naver.com/mnews/article/032/0003278660
크기도 무게도 전문가답게,https://n.news.naver.com/mnews/article/029/0002854866
"韓조선, 1월 선박 수주 중국에 이어 2위… 점유율 38%",https://n.news.naver.com/mnews/article/417/0000981299
"HD현대重, 울산조선소 인명사고…생산 일부 중단 '조사중'",https://n.news.naver.com/mnews/article/031/0000812206
"구자열 무협 회장, 연임 않기로…후임에 윤진식 전 장관",https://n.news.naver.com/mnews/article/003/0012370221
"'어차피 빠질 이'…탕후루광 우리 아이, 치과 치료 미루다 '골병'",https://n.news.naver.com/mnews/article/008/0004997937
"다이슨, 제어 편한 전문가용 '다이슨 슈퍼소닉 r' 공개",https://n.news.naver.com/mnews/article/003/0012370216
반도체 첨단패키징 기술 확보에 394억원 지원,https://n.news.naver.com/mnews/article/032/0003278658
"길리어드, 시마베이 5.7조원에 인수… 간 치료제 포트폴리오 강화",https://n.news.naver.com/mnews/article/366/0000970016
"[현장] '새해 첫 코스피 입성' 김병훈號 에이피알 ""글로벌 뷰티기기 1위 향해""",https://n.news.naver.com/mnews/article/003/0012370211
"삼바 기후변화대응 수준 ""글로벌 빅파마와 어깨 나란히""",https://n.news.naver.com/mnews/article/014/0005141459
"HD현대중공업, 작업장 사고로 생산 중단…“원인 파악 중”",https://n.news.naver.com/mnews/article/018/0005672266
"LSK 인베스트먼트, K-바이오·백신 3호 펀드 운용사로 선정",https://n.news.naver.com/mnews/article/277/0005379126
"이스트소프트, MS 팀즈에 AI 휴먼 아바타 앱 '페르소' 탑재",https://n.news.naver.com/mnews/article/018/0005672265
"해양환경공단, 해양 침적폐기물 정화사업 착수",https://n.news.naver.com/mnews/article/003/0012370193
‘기업하기 좋은 도시 경주’…지역 중소기업에 2천850억원 융자 지원,https://n.news.naver.com/mnews/article/088/0000861954
"조달청, ""200조 공공구매력 활용 민생경제 이끄는 조달시장 만든다""",https://n.news.naver.com/mnews/article/008/0004997930
설 연휴 연안여객선 수송실적 전년 대비 31.6% 증가,https://n.news.naver.com/mnews/article/003/0012370189
"LX홀딩스, 직원들은 마른 수건 짜지만 구본준 회장에는 고배당",https://n.news.naver.com/mnews/article/003/0012370185
‘블랙야크 베이스캠프 북한산점’ 아웃도어人 위한 블랙야크 3번째 베이스캠프 거점,https://n.news.naver.com/mnews/article/022/0003903768
"KAI, 올해 수주 목표 6조…""올해 미래사업 투자""",https://n.news.naver.com/mnews/article/029/0002854858
"올릭스, 호주서 MASH 치료제 OLX702A 호주 임상 첫 환자 투여 완료",https://n.news.naver.com/mnews/article/215/0001148173
"이지스자산운용, 틈새 시장서 잇단 성과",https://n.news.naver.com/mnews/article/277/0005379121
"""진정한 블랙 구현… 컬러 손실없이 표현하는 LG 올레드""",https://n.news.naver.com/mnews/article/029/0002854860
"CJ대한통운, 이커머스 고객사 4배 `쑥`",https://n.news.naver.com/mnews/article/029/0002854859
"고광효 관세청장 ""장비·업무 개편, 마약청정국 회복하겠다""",https://n.news.naver.com/mnews/article/003/0012370173
"블랑두부, 사랑의열매에 1.1억원 기부…나눔명문기업 실버회원에 이름 올려",https://n.news.naver.com/mnews/article/015/0004947714
"K-배터리, 지난해 非중국 시장 점유율 48.6%…전년 대비 5.3%p↓",https://n.news.naver.com/mnews/article/031/0000812193
"차기 무협 회장에 윤진식… 구자열 ""본업 LS 경영에 전념""",https://n.news.naver.com/mnews/article/011/0004298871
"KT&G 상상마당, '퍼포먼스 챌린지 공모…공연장 무상지원",https://n.news.naver.com/mnews/article/050/0000071772
"[단독] ""협력사 뚫리면 속수무책""…대기업 정보보안 '비상'",https://n.news.naver.com/mnews/article/015/0004947713
"구자열 무협 회장, 연임 안한다…후임에 윤진식 전 산업부 장관 추천",https://n.news.naver.com/mnews/article/008/0004997921
패션그룹형지 부회장에 이종범 전 씨티銀 부행장,https://n.news.naver.com/mnews/article/011/0004298868
"""손가락에 끼면 24시간 건강 관리""…이메디헬스케어 '바이탈링' 출시",https://n.news.naver.com/mnews/article/008/0004997919
패션그룹형지 부회장에 이종범 전 한국씨티은행 부행장 선임,https://n.news.naver.com/mnews/article/011/0004298867
정관장 발렌타인데이 SNS 이벤트,https://n.news.naver.com/mnews/article/022/0003903762
"""작년 국내 스마트폰 판매 1위는 삼성…애플 '첫 25％' 돌파""",https://n.news.naver.com/mnews/article/015/0004947708
"구자열 무협 회장, 연임 않기로…후임에 윤진식 전 장관 추천",https://n.news.naver.com/mnews/article/421/0007348210
"삼성전자, 혼수·이사 특별기획전…최대 80만 포인트 지급",https://n.news.naver.com/mnews/article/009/0005257711
"한화, 사우디와 방산협력 확대…국가방위부와 MOU",https://n.news.naver.com/mnews/article/009/0005257710
"패션그룹형지, 이종범 부회장 선임…""재무개선 기여 기대""",https://n.news.naver.com/mnews/article/277/0005379117
"HMM 매각, 장기화 우려…인수후보 기업들 '저울질'",https://n.news.naver.com/mnews/article/003/0012370155
"구자열 무협 회장 ""연임하지 않겠다""…윤진식 전 장관 추천",https://n.news.naver.com/mnews/article/629/0000266775
작년 非중국 배터리 시장서 韓 점유율 절반 못 미쳐,https://n.news.naver.com/mnews/article/119/0002799080
"KAI, 차세대 공중 전투체계 기술 개발에 1000억 투자",https://n.news.naver.com/mnews/article/009/0005257709
구자열 무협 회장 연임 안 한다…차기 회장엔 윤진식 전 장관,https://n.news.naver.com/mnews/article/023/0003816383
설 연휴 22만명 바닷길 이용…작년대비 31.6% 증가,https://n.news.naver.com/mnews/article/001/0014502187
"세계 20%가 앓는다는 알레르기비염, 염증 매개체 차단해 치료한다",https://n.news.naver.com/mnews/article/008/0004997913
비상하거나 고꾸라지거나… 명암 갈린 신생 항공사들,https://n.news.naver.com/mnews/article/366/0000970008
"'생체비전 AI로보틱스' 로보스, 70억 규모 시리즈A 투자유치 성공",https://n.news.naver.com/mnews/article/277/0005379112
"명품 플랫폼, AI로 매출 증대·실적 개선 효과 '톡톡'",https://n.news.naver.com/mnews/article/030/0003180485
"조선대, 광주 주얼리 공동브랜드 '비체아띠' 개발",https://n.news.naver.com/mnews/article/003/0012370126
"깨끗한나라, 'EPS마이크로펠릿' 개발…신소재 사업 속도",https://n.news.naver.com/mnews/article/003/0012370124
"젬백스링크, 포니에이아이와 합작법인 설립 계약 체결",https://n.news.naver.com/mnews/article/014/0005141436
"포스코 개발 용접기술 연구 논문, 네이처에 소개",https://n.news.naver.com/mnews/article/032/0003278649
"내년 말 개통, 인천 영종~청라 잇는 제3연륙교 건설공사 ‘순항’",https://n.news.naver.com/mnews/article/032/0003278648
[부고] 김경호(금호건설 법무담당 상무)씨 모친상,https://n.news.naver.com/mnews/article/001/0014502176
먹거리 물가 3년 전보다 19% 상승,https://n.news.naver.com/mnews/article/003/0012370114
먹거리 물가 3년 전보다 19% 상승,https://n.news.naver.com/mnews/article/003/0012370113
먹거리 물가 3년 만에 19% 상승,https://n.news.naver.com/mnews/article/003/0012370111
먹거리 물가 3년 만에 19% 상승,https://n.news.naver.com/mnews/article/003/0012370110
먹거리 물가 3년 전보다 19% 상승,https://n.news.naver.com/mnews/article/003/0012370109
먹거리 물가 3년 전보다 19% 상승,https://n.news.naver.com/mnews/article/003/0012370107
먹거리 물가 3년 만에 19% 상승,https://n.news.naver.com/mnews/article/003/0012370106
먹거리 물가 3년 만에 19% 상승,https://n.news.naver.com/mnews/article/003/0012370104
"정인교 통상본부장, 경제단체 차담회 주재",https://n.news.naver.com/mnews/article/421/0007348192
"삼성전자, 다음달 31일까지 혼수·이사 특별 기획전 실시",https://n.news.naver.com/mnews/article/011/0004298853
[오늘의여행]어린이·댕댕이 동반 최대 68% 할인 外,https://n.news.naver.com/mnews/article/277/0005379106
"""상황이 달라졌다""…동원그룹, HMM 인수 재도전 '신중 모드'",https://n.news.naver.com/mnews/article/277/0005379105
"포스코 새 용접기술, 세계적 학술지에 실렸다",https://n.news.naver.com/mnews/article/022/0003903755
구자열 무협 회장 “연임 의사 없다…LS 의장직 전념할 것”,https://n.news.naver.com/mnews/article/016/0002265838
"""한국 장시간 근로자 비중, OECD 평균 수준""",https://n.news.naver.com/mnews/article/011/0004298852
"정인교 통상본부장, '경제단체 차담회'",https://n.news.naver.com/mnews/article/421/0007348176
경제단체 차담회 주재하는 정인교 본부장,https://n.news.naver.com/mnews/article/421/0007348175
경제단체 차담회 주재하는 정인교 통상교섭본부장,https://n.news.naver.com/mnews/article/421/0007348174
경제단체 차담회,https://n.news.naver.com/mnews/article/421/0007348173
"이재용 '담대한 투자' 강조…삼성, 올해 역대급 투자 이어질까",https://n.news.naver.com/mnews/article/003/0012370087
"한독, 글로벌 제약사 '소비'와 합작법인 설립",https://n.news.naver.com/mnews/article/296/0000074486
[점심브리핑] wETH·BAYC 주도 ETH NFT 랠리…주간 판매량 99%↑,https://n.news.naver.com/mnews/article/011/0004298851
"구자열 무역협회장, 연임 안한다… 차기에 윤진식 전 장관 추천",https://n.news.naver.com/mnews/article/366/0000970004
"국내 공룡 이커머스, 글로벌 플랫폼 인수 경쟁 본격화",https://n.news.naver.com/mnews/article/032/0003278646
"스포키, 국내 핸드볼 활성화 ‘H리그’ 생중계…다양한 스포츠 서비스로 ‘찐팬’ 확보",https://n.news.naver.com/mnews/article/468/0001029932
구자열 무협 회장 연임 않기로…차기에 윤진식 전 장관 추천,https://n.news.naver.com/mnews/article/032/0003278645
