section,title,date,page,url,relate_stock,real_title,contents,datetime
공시/메모,"에스에스알, 작년 영업익 16억…전년比 32%↓",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672386,[],"에스에스알, 작년 영업익 16억…전년比 32%↓","[이데일리 김보겸 기자] 에스에스알(275630)은 지난해 개별 기준 영업이익이 전년 대비 31.94% 감소한 16억원을 기록했다고 13일 공시했다. 같은 기간 매출액은 2.81% 줄어든 121억원, 당기순이익은 9.35% 감소한 17억원으로 집계됐다.",2024-02-13 16:23
공시/메모,"지아이이노베이션, 작년 영업손실 536억…전년比 21%↓",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672385,[],"지아이이노베이션, 작년 영업손실 536억…전년比 21%↓","[이데일리 김보겸 기자] 지아이이노베이션(358570)은 지난해 개별 기준 영업손실이 21.1% 감소한 536억원을 기록했다고 13일 공시했다. 같은 기간 매출액은 52% 증가한 53억원, 당기순손실은 31.8% 감소한 544억원으로 집계됐다.",2024-02-13 16:21
공시/메모,"선진뷰티사이언스, 작년 영업익 90억…전년比 70%↑",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672384,[],"선진뷰티사이언스, 작년 영업익 90억…전년比 70%↑","[이데일리 김보겸 기자] 선진뷰티사이언스(086710)는 지난해 연결 기준 영업이익이 전년 대비 70% 증가한 90억원으로 집계됐다고 13일 공시했다.같은 기간 매출액은 12.9% 증가한 726억원, 당기순이익은 68.4% 감소한 63억원을 기록했다.",2024-02-13 16:20
공시/메모,"선진뷰티사이언스, 주당 40원 결산 현금배당 결정",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672347,[],"선진뷰티사이언스, 주당 40원 결산 현금배당 결정",[이데일리 김보겸 기자] 선진뷰티사이언스(086710)는 주당 40원 결산 현금배당을 결정했다고 13일 공시했다. 시가배당율은 0.4%이며 배당금총액은 4억8041만원이다. 배당기준일은 지난해 12월31일이다.,2024-02-13 15:31
공시/메모,"서호전기, 주당 1000원 결산 현금배당 결정",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672342,[],"서호전기, 주당 1000원 결산 현금배당 결정",[이데일리 김보겸 기자] 서호전기(065710)는 주당 1000원 결산 현금배당을 결정했다고 13일 공시했다. 시가배당율은 5.0%이며 배당금총액은 49억원이다. 배당기준일은 지난해 12월31일이다.,2024-02-13 15:28
공시/메모,"서진시스템, 작년 영업익 572억…전년比 4%↓",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672326,[],"서진시스템, 작년 영업익 572억…전년比 4%↓","[이데일리 김보겸 기자] 서진시스템(178320)은 지난해 연결 영업이익이 전년 대비 4% 감소한 572억원으로 집계됐다고 13일 공시했다. 같은 기간 매출액은 5.7% 증가한 7776억원, 당기순손실은 158억원으로 적자전환했다.",2024-02-13 15:19
공시/메모,"비씨월드제약, 주당 100원 결산 현금배당 결정",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672325,[],"비씨월드제약, 주당 100원 결산 현금배당 결정","[이데일리 김보겸 기자] 비씨월드제약(200780)은 주당 100원의 결산 현금배당을 결정했다고 13일 공시했다.시가배당율은 1.54%, 배당금총액은 5억4273만원이다. 배당기준일은 지난해 12월31일이다.",2024-02-13 15:16
공시/메모,"이건홀딩스, 작년 영업손실 77억…적자전환",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672323,[],"이건홀딩스, 작년 영업손실 77억…적자전환","[이데일리 김보겸 기자] 이건홀딩스(039020)는 지난해 연결 영업손실이 77억원으로 전년 대비 적자전환했다고 13일 공시했다. 같은 기간 매출액은 17.6% 감소한 1121억원, 당기순손실은 735.4% 증가한 91억원을 기록했다.",2024-02-13 15:12
공시/메모,"가온칩스, 가온칩스재팬과 556억 규모 AI반도체 설계개발 수주",2024-02-13,3,https://n.news.naver.com/mnews/article/018/0005672321,[],"가온칩스, 가온칩스재팬과 556억 규모 AI반도체 설계개발 수주",[이데일리 김보겸 기자] 가온칩스(399720)는 가온칩스 재팬과 556억원 규모 인공지능(AI) 반도체 ASIC 설계 개발 수주계약을 맺었다고 13일 공시했다. 이는 최근 매출액의 128.49%에 해당하는 금액이다. 계약기간은 지난 8일부터 내년 12월31일까지다.,2024-02-13 15:09
공시/메모,"유진테크놀로지, 71억 파생상품 거래손실 발생 [주목 e공시]",2024-02-13,4,https://n.news.naver.com/mnews/article/015/0004947712,[],"유진테크놀로지, 71억 파생상품 거래손실 발생 [주목 e공시]","이미지=유진테크놀로지유진테크놀로지는 71억원의 파생상품금융부채(전환사채) 평가손실이 발생했다고 13일 공시했다. 이 금액은 자기자본의 14.7%에 해당하는 규모다. 유진테크놀로지는 ""한국채택국제회계기준(K-IFRS)에 따라 전환사채에 부여된 파생금융상품을 공정가치로 평가해 회계상의 손익을 당기손익으로 계상하고 있다""며 ""주가 상승으로 전환사채 전환가격과 주가간 차이로 인해 파생상품 거래손실을 인식했다""고 밝혔다. 회사는 ""발생한 손실은 실제로 현실화하거나 현금 유출을 초래하지 않는다""고 설명했다.",2024-02-13 14:00
공시/메모,레이크머티리얼즈 작년 영업이익 295억원…전년 대비 16.6%↓,2024-02-13,4,https://n.news.naver.com/mnews/article/001/0014502190,[],레이크머티리얼즈 작년 영업이익 295억원…전년 대비 16.6%↓,레이크머티리얼즈 로고 [레이크머티리얼즈 홈페이지] (서울=연합뉴스) 코스닥 상장사 레이크머티리얼즈는 연결 기준 작년 한 해 영업이익이 295억원으로 전년보다 16.6% 감소한 것으로 잠정 집계됐다고 13일 공시했다. 매출은 1천178억원으로 전년 대비 10.4% 감소했다. 순이익은 243억원으로 10.7% 줄었다. 4분기 영업이익은 92억원으로 전년 동기보다 9.2% 줄었다. 이 분기 매출과 순이익은 각각 316억원과 64억원이었다. stock_news@yna.co.kr,2024-02-13 13:53
공시/메모,서진시스템 작년 영업이익 573억원…전년 대비 4%↓,2024-02-13,4,https://n.news.naver.com/mnews/article/001/0014501983,[],서진시스템 작년 영업이익 573억원…전년 대비 4%↓,서진시스템[서진시스템 홈페이지 캡처] (서울=연합뉴스) 코스닥 상장사 서진시스템은 연결 기준 작년 한 해 영업이익이 573억원으로 전년보다 4% 감소한 것으로 잠정 집계됐다고 13일 공시했다. 매출은 7천777억원으로 전년 대비 5.7% 증가했다. 순손실은 159억원으로 적자로 돌아섰다. 4분기 영업이익은 422억원으로 전년 동기보다 59.4% 늘었다. 이 분기 매출과 순이익은 각각 2천580억원과 226억원이었다. stock_news@yna.co.kr,2024-02-13 11:25
공시/메모,"에스티아이, 삼성전자와 769억 규모 반도체장비 계약",2024-02-13,4,https://n.news.naver.com/mnews/article/018/0005672318,['삼성전자'],"에스티아이, 삼성전자와 769억 규모 반도체장비 계약",[이데일리 김보겸 기자] 에스티아이(039440)는 삼성전자(005930)와 769억원 규모 반도체 제조장비 공급계약을 맺었다고 13일 공시했다. 이는 최근 매출액 대비 18.21% 수준이다. 계약기간은 지난 8일부터 5월31일까지다.,2024-02-13 15:04
공시/메모,"비씨월드제약, 작년 영업익 63억…전년比 242%↑",2024-02-13,4,https://n.news.naver.com/mnews/article/018/0005672317,[],"비씨월드제약, 작년 영업익 63억…전년比 242%↑","[이데일리 김보겸 기자] 비씨월드제약(200780)은 지난해 연결 영업이익이 전년 대비 241.9% 증가한 63억원을 기록했다고 13일 공시했다. 같은 기간 매출액은 3.3% 증가한 751억원, 당기순이익은 4738.6% 증가한 28억원으로 집계됐다.",2024-02-13 15:03
공시/메모,"셀바이오휴먼틱, 작년 영업익 28억…전년比 19%↓",2024-02-13,4,https://n.news.naver.com/mnews/article/018/0005672314,[],"셀바이오휴먼틱, 작년 영업익 28억…전년比 19%↓",[이데일리 김보겸 기자] 셀바이오휴먼텍(318160)은 지난해 연결 영업이익이 전년 대비 19.40% 감소한 28억원을 기록했다고 13일 공시했다. 같은 기간 당기순손실은 15억원으로 적자전환했다. 매출액은 0.80% 감소한 273억원으로 집계됐다.,2024-02-13 14:57
공시/메모,"인산가, 주당 50원 현금배당 결정",2024-02-13,4,https://n.news.naver.com/mnews/article/018/0005672299,[],"인산가, 주당 50원 현금배당 결정","[이데일리 김보겸 기자] 인산가(277410)는 주당 50원의 결산 현금배당을 결정했다고 13일 공시했다. 시가배당율은 2.7%, 배당금총액은 약 19억원이다. 배당기준일은 지난해 12월31일이다.",2024-02-13 14:40
공시/메모,이마트 작년 영업손실 469억원…적자 전환,2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014504422,['이마트'],이마트 작년 영업손실 469억원…적자 전환,이마트[촬영 정유진] (서울=연합뉴스) 코스피 상장사 이마트는 연결 기준 작년 한 해 영업손실이 469억원으로 전년(영업이익 1천357억원)과 비교해 적자전환한 것으로 잠정 집계됐다고 14일 공시했다. 매출은 29조4천722억원으로 전년 대비 0.5% 증가했다. 순손실은 1천875억원으로 적자로 돌아섰다. 4분기 영업손실은 855억원으로 전년동기(영업이익 128억원)와 비교해 적자전환했다. 4분기 매출과 순손실은 각각 7조3천561억원과 1천71억원이었다. stock_news@yna.co.kr,2024-02-14 13:02
공시/메모,"휴온스, 작년 영업익 550억…전년비 34.6%↑ [주목 e공시]",2024-02-14,1,https://n.news.naver.com/mnews/article/015/0004948132,[],"휴온스, 작년 영업익 550억…전년비 34.6%↑ [주목 e공시]",휴온스는 작년 연간 영업이익이 전년 동기 대비 34.6% 늘어난 550억원으로 잠정 집계됐다고 14일 공시했다.같은 기간 매출액은 12.1% 증가한 5520억원을 기록했다. 순이익은 497억원으로 119.9% 늘었다.,2024-02-14 11:07
공시/메모,국내 ESG 공시기준 간담회,2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014503914,[],국내 ESG 공시기준 간담회,"(서울=연합뉴스) 김소영 금융위원회 부위원장이 14일 오전 서울 중구 대한상공회의소에서 열린 국내 ESG 공시기준 간담회에 참석해 경제단체, 투자자, 유관기관, 학계 및 민간 전문가 등 자본시장 이해관계자들과 ESG 공시기준에 대해 논의하고 있다. 2024.2.14 [금융위원회 제공. 재판매 및 DB 금지] photo@yna.co.kr",2024-02-14 10:52
공시/메모,발언하는 김소영 금융위원회 부위원장,2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014503913,[],발언하는 김소영 금융위원회 부위원장,"(서울=연합뉴스) 김소영 금융위원회 부위원장이 14일 오전 서울 중구 대한상공회의소에서 열린 국내 ESG 공시기준 간담회에 참석해 경제단체, 투자자, 유관기관, 학계 및 민간 전문가 등 자본시장 이해관계자들과 ESG 공시기준에 대해 논의하고 있다. 2024.2.14 [금융위원회 제공. 재판매 및 DB 금지] photo@yna.co.kr",2024-02-14 10:52
공시/메모,국내 ESG 공시기준 간담회,2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014503911,[],국내 ESG 공시기준 간담회,"(서울=연합뉴스) 김소영 금융위원회 부위원장이 14일 오전 서울 중구 대한상공회의소에서 열린 국내 ESG 공시기준 간담회에 참석해 경제단체, 투자자, 유관기관, 학계 및 민간 전문가 등 자본시장 이해관계자들과 ESG 공시기준에 대해 논의하고 있다. 2024.2.14 [금융위원회 제공. 재판매 및 DB 금지] photo@yna.co.kr",2024-02-14 10:52
공시/메모,"환인제약, 4분기 영업익 65억…전년비 2.9% ↑",2024-02-14,1,https://n.news.naver.com/mnews/article/016/0002266344,[],"환인제약, 4분기 영업익 65억…전년비 2.9% ↑",[헤럴드경제=증권부] 환인제약은 지난해 4분기 연결기준 영업이익이 64억5100만원으로 전년동기대비 2.9% 증가했다고 14일 공시했다.같은 기간 매출액은 583억8600만원으로 11.9% 늘어난 것으로 나타났다.당기순이익은 75억6700만원으로 46.3% 증가한 것으로 잠정 집계됐다.,2024-02-14 11:25
공시/메모,"휴온스, 지난해 영업익 550억…전년비 34.6%↑·주당 330원 현금배당",2024-02-14,1,https://n.news.naver.com/mnews/article/016/0002266262,[],"휴온스, 지난해 영업익 550억…전년비 34.6%↑·주당 330원 현금배당","[헤럴드경제=증권부] 휴온스는 지난해 연결기준 영업이익이 549억9346만원으로 전년대비 34.6% 증가했다고 14일 공시했다.같은 기간 매출액은 5520억650만원으로 12.1% 늘어난 것으로 나타났다.당기순이익은 497억943만원으로 119.9% 증가한 것으로 집계됐다.또, 휴온스는 보통주 1주당 330원의 현금 결산배당을 결정했다고 공시했다.시가배당율은 0.95%이며 배당금총액은 39억1827만원이다.배당금지급 예정일자는 4월 19일이다.",2024-02-14 10:47
공시/메모,"휴온스, 4분기 영업익 110억…전년비 32.4% ↓",2024-02-14,1,https://n.news.naver.com/mnews/article/016/0002266257,[],"휴온스, 4분기 영업익 110억…전년비 32.4% ↓",[헤럴드경제=증권부] 휴온스는 지난해 4분기 연결기준 영업이익이 109억7800만원으로 전년동기대비 32.4% 감소했다고 14일 공시했다.같은 기간 매출액은 1452억2400만원으로 12.3% 증가한 것으로 나타났다.당기순이익은 91억9800만원으로 144.4% 늘어난 것으로 잠정 집계됐다.,2024-02-14 10:43
공시/메모,"톱텍, 주당 300원 현금배당 결정",2024-02-14,1,https://n.news.naver.com/mnews/article/016/0002266249,[],"톱텍, 주당 300원 현금배당 결정",[헤럴드경제=증권부] 톱텍은 보통주 1주당 300원의 현금 결산배당을 결정했다고 14일 공시했다.시가배당율은 4%이며 배당금총액은 109억3068만원이다.,2024-02-14 10:39
공시/메모,"삼정펄프, 지난해 영업익 74억…전년비 58% ↑",2024-02-14,1,https://n.news.naver.com/mnews/article/016/0002266244,[],"삼정펄프, 지난해 영업익 74억…전년비 58% ↑",[헤럴드경제=증권부] 삼정펄프는 지난해 개별기준 영업이익이 73억7534만원으로 전년대비 58% 증가했다고 14일 공시했다.같은 기간 매출액은 1783억806만원으로 2% 늘어난 것으로 집계됐다.당기순이익은 209억888만원으로 흑자전환했다.,2024-02-14 10:36
공시/메모,"NHN ""내실 경영으로 역대 최대 영업이익 목표""…첫 현금배당(종합)",2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014503791,[],"NHN ""내실 경영으로 역대 최대 영업이익 목표""…첫 현금배당(종합)","결제·기술 분야 주도로 작년 영업이익 42% 늘어""올해·내년 게임 6종씩 출시…연말까지 종속회사 96개→70개 이하"" NHN 사옥 '플레이뮤지엄'[NHN 제공. 재판매 및 DB 금지](서울=연합뉴스) 김주환 기자 = NHN이 올해 내실 경영을 통한 역대 최대 영업이익 달성을 경영 목표로 제시했다. 정우진 대표는 14일 지난해 4분기 및 연간 실적을 발표하며 ""올해는 수익성 중심의 경영 기조를 이어 나갈 것""이라며 이같이 말했다. NHN은 연결 기준 작년 한 해 영업이익이 555억원으로 재작년보다 42.2% 증가한 것으로 잠정 집계됐다고 전날 공시했다. 매출은 2조2천696억원으로 전년 대비 7.3% 증가했다. 순손실은 90억원으로 전년 318억원 대비 적자 폭이 축소됐다. 다만 4분기에는 78억원의 영업손실을 내 재작년 4분기(영업이익 100억원)대비 적자 전환했다. 이 분기 매출은 5천983억원이었으며 순손실은 579억원이었다. 안현식 최고재무책임자(CFO)는 ""NHN커머스의 일회성 대손상각비, NHN클라우드의 공공사업 관련 매출 차감 영향이 반영됐다""며 ""이를 제외한 4분기 영업이익은 202억 원 정도로 추산한다""고 말했다. 연간 분야별 매출액은 결제·광고가 1조655억원으로 2022년 대비 19.7% 성장했고 게임 매출은 4천462억원으로 같은 기간과 비교해 1.9% 늘었다. 클라우드를 중심으로 한 기술 분야 연간 매출은 3천680억 원으로 2022년 대비 19.1% 늘었다. 콘텐츠 및 기타 사업 매출도 2천379억원으로 14% 늘었지만, 커머스 매출은 2천365억원으로 2022년과 비교해 27.6% 감소했다. 연간 영업비용은 총 2조2천141억원으로 2022년 대비 6.7% 증가했다. 영업비용 중에는 지급수수료가 67.3%를 차지했고 이어 인건비 20.7%, 감가상각비 4.2%, 광고선전비 3.5% 순으로 비중이 컸다. NHN의 지난해 지급수수료와 인건비는 재작년보다 각각 9.2%, 9.4%씩 증가했지만, 광고선전비는 38.2%, 통신비는 39.4% 줄어든 것이다. NHN은 올해 게임 신작으로 '다키스트데이즈'를 비롯해 '스텔라판타지', '우파루오딧세이 글로벌', '페블시티', '프로젝트 G' 등 총 6종의 자체 개발 또는 퍼블리싱 작품을 선보인다. 이밖에 '프로젝트 RE', '프로젝트 BA' 등 6종의 신작은 내년 출시를 목표로 개발 중이다. 정우진 대표는 ""다키스트데이즈는 3월 말 첫 비공개 베타테스트(CBT)를 통해 게임성을 검증하고 3분기 중 정식 출시할 계획""이라고 설명했다. 질의응답에서는 향후 시장 전망과 관련한 질문이 주로 나왔다. 웹보드 게임 월간 결제 한도 규제(현행 70만원)의 추가 완화 가능성에 대해 정우진 대표는 ""희망하고는 있지만 정부 의사결정을 기다리고 있다""면서도 ""웹보드 게임 플랫폼이 PC에서 모바일로 이동하고 있고 20∼30대 이용자도 늘고 있어 2024년도 견조한 성장을 전망하고 있다""고 말했다. 최근 네이버클라우드, 솔트룩스와 업무협약(MOU)을 체결한 것과 관련해 NHN클라우드 김동훈 대표는 ""NHN클라우드가 엔비디아, 그래프코어, 사피온 등이 만든 GPU에 기반한 국내 최대 인공지능(AI) 인프라를 갖추고 있는 만큼 국내 생성형 AI 기업과 다양한 서비스를 만들어 나갈 계획""이라고 답했다. 작년 3분기 분기 보고서 기준 96개에 달하는 연결 대상 계열사 구조조정 계획에 대한 언급도 나왔다. 안 CFO는 ""올해 말까지 연결 종속회사를 70개 이하로 줄이겠다는 목표를 정하고 실행하고 있다'며 ""핵심 사업과 시너지가 나지 않는 회사라면 기본적으로 이익이 나더라도 정리하는 기조""라고 설명했다. 한편, NHN은 창사 이래 첫 현금배당을 포함, 666억원 규모의 주주환원 정책을 결정했다고 이날 밝혔다. 배당금은 주당 500원씩 169억원 규모로 주주총회 승인을 거쳐 오는 4월 지급할 계획이다. 또 이날부터 오는 5월 13일까지 발행주식 총수의 2.25%인 자기주식 78만7천500주(200억원 규모)를 매입하고, 이미 취득한 자기주식 117만559주는 소각할 방침이다. jujuk@yna.co.kr",2024-02-14 10:21
공시/메모,국내상장기업 ESG 공시기준 이르면 내달 발표…2026년 도입,2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014503722,['KB금융'],국내상장기업 ESG 공시기준 이르면 내달 발표…2026년 도입,"공시기준 기후분야부터 우선 검토…거래소 공시로 추진(서울=연합뉴스) 이율 기자 = 국내 상장기업들에 적용될 ESG(환경·사회책임·지배구조) 공시 기준 초안이 이르면 다음달 윤곽을 드러낸다. 금융당국은 이에 대한 의견수렴 절차를 거쳐 ESG 공시제도를 2026년 이후 도입할 예정이다. 김소영 금융위 부위원장, 자사주 제도 개선 간담회(서울=연합뉴스) 황광모 기자 = 김소영 금융위원회 부위원장이 30일 오후 서울 종로구 정부서울청사에서 열린 자사주 제도 개선 간담회에 참석해 발언하고 있다. 2024.1.30 hkmpooh@yna.co.kr 금융위원회는 14일 대한상공회의소에서 국내 ESG 공시 기준에 대해 논의하는 현장간담회를 열고 이런 계획을 밝혔다. 김소영 금융위원회 부위원장은 이날 모두발언에서 ""유럽연합(EU), 미국과 같은 주요 선진국들은 기후변화 대응, 저탄소 사회로의 이행을 위해 기업의 ESG 공시의무를 대폭 강화하는 추세""라면서 ""특히 EU의 강화된 공시제도는 EU 역내에서 활동하고 있는 우리 해외법인이나 글로벌 공급망에 편입된 국내기업에 상당한 영향을 미칠 것""이라고 전망했다. 그는 ""미국 등 주요국의 ESG 공시 의무화 논의가 지연되고 있는 점 등을 감안해 국내 상장기업들에 적용될 ESG 공시 제도를 2026년 이후 도입하기로 하고 구체적인 시기는 추후 관계부처와 논의를 거쳐 정하기로 했다""고 밝혔다. 그는 기업이 새로운 제도에 점진적으로 적응할 수 있도록 법적 부담이 상대적으로 적은 거래소 공시로 추진하는 방안과 제도 시행 초기에는 제재 수준도 최소한으로 적용하는 방안을 검토키로 했다며, 공시 기준도 국제적으로 공감대가 형성된 기후 분야부터 우선적으로 검토할 예정이라고 설명했다. 그는 미국, EU 등 주요국의 공시기준과 상호운용이 가능한 글로벌 공시기준을 기반으로 국내 공시기준을 제정해 기업의 이중공시부담을 완화하겠다고 약속했다. 우리나라는 미국, 유럽 등 선진국과 달리 제조업의 비중이 높아 탄소 감축이 쉽지 않은 구조적 특수성이 있는 점 등 국내 산업구조와 기업의 여건을 충분히 반영해 기업에 과도한 부담이 발생하지 않도록 하고, 기업 등 현장의 목소리도 적극 반영하겠다고 그는 덧붙였다. 간담회에서 참석자들은 이해관계자의 관점에서 ESG 공시 기준안에 대한 다양한 의견을 제시했다. 금융위는 이날 간담회 등을 통해 논의된 의견을 바탕으로 지속가능준비위원회(KSSB) 논의를 거쳐 국내 ESG 공시 기준 초안을 3∼4월 중 발표할 예정이다. 이날 간담회에는 금융감독원, 한국거래소, 한국회계기준원, 대한상공회의소, 경영자총협회, 상장회사협의회, 한국경제인협회, 국민연금기금, KB금융지주, NH-아문디 자산운용 관계자와 권미엽 삼일회계법인 파트너, 황정환 삼정회계법인 파트너, 김동수 김앤장 연구소장, 백복현·정준혁 서울대 교수 등 학계·민간 전문가들이 참석했다. yulsid@yna.co.kr",2024-02-14 10:00
공시/메모,"NHN ""내실 경영으로 역대 최대 영업이익 목표""…첫 현금배당",2024-02-14,1,https://n.news.naver.com/mnews/article/001/0014503705,[],"NHN ""내실 경영으로 역대 최대 영업이익 목표""…첫 현금배당","작년 영업이익, 결제·기술 분야 주도로 42% 늘어 NHN 사옥 '플레이뮤지엄'[NHN 제공. 재판매 및 DB 금지](서울=연합뉴스) 김주환 기자 = NHN이 올해 내실 경영을 통한 역대 최대 영업이익 달성을 경영 목표로 제시했다. 정우진 대표는 14일 지난해 4분기 및 연간 실적을 발표하며 ""올해는 수익성 중심의 경영 기조를 이어 나갈 것""이라며 이같이 말했다. NHN은 연결 기준 작년 한 해 영업이익이 555억원으로 재작년보다 42.2% 증가한 것으로 잠정 집계됐다고 전날 공시했다. 매출은 2조2천696억원으로 전년 대비 7.3% 증가했다. 순손실은 90억원으로 전년 318억원 대비 적자 폭이 축소됐다. 다만 4분기에는 78억원의 영업손실을 내 재작년 4분기(영업이익 100억원)대비 적자 전환했다. 이 분기 매출은 5천983억원이었으며 순손실은 579억원이었다. 연간 분야별 매출액은 결제·광고가 1조655억원으로 2022년 대비 19.7% 성장했고 게임 매출은 4천462억원으로 같은 기간과 비교해 1.9% 늘었다. 클라우드를 중심으로 한 기술 분야 연간 매출은 3천680억 원으로 2022년 대비 19.1% 늘었다. 콘텐츠 및 기타 사업 매출도 2천379억원으로 14% 늘었지만, 커머스 매출은 2천365억원으로 2022년과 비교해 27.6% 감소했다. 연간 영업비용은 총 2조2천141억원으로 2022년 대비 6.7% 증가했다. 영업비용 중에는 지급수수료가 67.3%를 차지했고 이어 인건비 20.7%, 감가상각비 4.2%, 광고선전비 3.5% 순으로 비중이 컸다. NHN의 지난해 지급수수료와 인건비는 재작년보다 각각 9.2%, 9.4%씩 증가했지만, 광고선전비는 38.2%, 통신비는 39.4% 줄어든 것이다. NHN은 올해 게임 신작으로 '다키스트데이즈'를 비롯해 '스텔라판타지', '우파루오딧세이 글로벌', '페블시티', '프로젝트 G' 등 총 6종의 자체 개발 또는 퍼블리싱 작품을 선보인다. '프로젝트 RE', '프로젝트 BA' 등 6종의 신작은 내년 출시를 목표로 개발 중이다. 한편, NHN은 창사 이래 첫 현금배당을 포함, 666억원 규모의 주주환원 정책을 결정했다고 이날 밝혔다. 배당금은 주당 500원씩 169억원 규모로 주주총회 승인을 거쳐 오는 4월 지급할 계획이다. 또 이날부터 오는 5월 13일까지 발행주식 총수의 2.25%인 자기주식 78만7천500주(200억원 규모)를 매입하고, 이미 취득한 자기주식 117만559주는 소각할 방침이다.jujuk@yna.co.kr",2024-02-14 9:56
공시/메모,"네오위즈, 작년 영업익 317억…전년비 62.2%↑ [주목 e공시]",2024-02-14,1,https://n.news.naver.com/mnews/article/015/0004948096,[],"네오위즈, 작년 영업익 317억…전년비 62.2%↑ [주목 e공시]",네오위즈는 작년 영업이익이 전년 동기 대비 62.2% 늘어난 317억원으로 잠정 집계됐다고 14일 공시했다.같은 기간 매출액은 24.1% 늘어난 3656억원을 기록했다. 당기순이익은 465억원으로 전년 동기 대비 252% 증가했다.,2024-02-14 9:54
공시/메모,"관리종목 지정 사유 발생한 동일철강, 주가 21% '급락'",2024-02-14,1,https://n.news.naver.com/mnews/article/015/0004948079,[],"관리종목 지정 사유 발생한 동일철강, 주가 21% '급락'","사진=게티이미지뱅크관리종목 지정 위기에 놓인 동일철강의 주가가 급락하고 있다.14일 오전 9시 26분 기준 동일철강은 전일 대비 286원(21.73%) 내린 1030원에 거래되고 있다. 주가는 한 때 1019원까지 하락하며 52주 최저가를 경신했다.한국거래소 코스닥시장본부는 전날 동일철강이 관리종목으로 지정될 수 있다고 공시했다. 동일철강은 최근 3사업연도 중 2사업연도에서 자기자본의 50%를 초과한 법인세비용차감전계속사업손실(법차손)이 발생했다고 공시했다. 지난 2021년 법차손 249억원에 법차손 비율 66.6%를 기록했으며, 지난해 법차손은 208억으로 줄어들었지만 자기자본 감소로 법차손 비율은 105.2%로 뛰었다.실적도 부진하다. 지난해 32억원의 영업손실을 기록하며 전년 대비 적자전환했다. 같은 기간 매출액은 33.4% 감소한 215억원, 당기순손실은 202억원으로 적자 폭이 커졌다. 회사 측은 ""봉강사업부 부진에 따라 적자 전환했다""며 ""대규모 지분법손실이 반영돼 법차손이 발생했다""고 말했다.",2024-02-14 9:34
